index,val,n,coup,Coordonées,Destination,Step,Will_Kill,Safe_position,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Chess_bad,Chess_good,Warning_w,Warning_b,Area_w,Area_b,Nb_w,Nb_b,Color,Play_target,p_Step,p_Will_Kill,p_warning_position,p_Chess_bad,p_Chess_good,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p_Warning_w,p_Warning_b,p_Area_w,p_Area_b,p_Nb_w,p_Nb_b
38,26,♞,4,52,64,5,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,50,30,40,0,0,0,0,31,27,16,16,1,0,5,2,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,64,0,70,20,50,30,40,2,1,29,32,16,16
46,23,♟,4,61,62,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,50,30,40,0,0,0,0,31,27,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,62,71,10,52,0,70,20,50,30,40,1,0,31,28,16,16
47,23,♟,4,61,63,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,50,30,40,0,0,0,0,31,27,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,63,71,10,52,0,70,20,50,30,40,1,0,31,28,16,16
53,28,♜,4,70,60,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,50,30,40,0,0,0,0,31,27,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,52,0,60,20,50,30,40,1,0,31,26,16,16
54,24,♟,4,71,72,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,50,30,40,0,0,0,0,31,27,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,72,10,52,0,70,20,50,30,40,1,0,31,28,16,16
55,24,♟,4,71,73,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,50,30,40,0,0,0,0,31,27,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,57,37,47,1,11,21,31,43,51,61,73,10,52,0,70,20,50,30,40,1,1,31,28,16,16
0,17,♟,6,1,2,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,2,11,21,31,43,51,61,71,10,52,0,70,20,23,30,40,2,2,36,31,16,16
1,17,♟,6,1,3,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,3,11,21,31,43,51,61,71,10,52,0,70,20,23,30,40,2,1,36,33,16,16
5,25,♞,6,10,2,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,2,0,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,2,52,0,70,20,23,30,40,2,2,36,30,16,16
6,25,♞,6,10,22,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,22,52,0,70,20,23,30,40,2,1,36,34,16,16
7,18,♟,6,11,12,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,12,21,31,43,51,61,71,10,52,0,70,20,23,30,40,2,1,36,31,16,16
8,18,♟,6,11,13,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,2,1,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,13,21,31,43,51,61,71,10,52,0,70,20,23,30,40,3,3,35,33,16,16
11,19,♟,6,21,22,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,1,0,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,23,30,40,2,1,36,32,16,16
12,30,♝,6,23,50,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,50,30,40,1,1,36,27,16,16
13,30,♝,6,23,41,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,4,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,41,30,40,1,1,36,25,16,16
14,30,♝,6,23,12,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,5,1,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,12,30,40,2,1,36,26,16,16
15,30,♝,6,23,32,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,32,30,40,1,1,36,26,16,16
16,30,♝,6,23,14,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,7,1,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,14,30,40,2,1,35,30,16,16
17,30,♝,6,23,34,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,5,2,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,34,30,40,3,1,35,28,16,16
18,30,♝,6,23,5,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,6,1,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,5,30,40,2,2,35,29,16,16
19,30,♝,6,23,45,9,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,8,2,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,45,30,40,3,3,38,31,16,16
20,30,♝,6,23,56,9,1,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,8,2,1,1,0,6,16,26,36,44,0,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,56,30,40,3,2,35,31,15,16
35,31,♛,6,30,41,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,23,41,40,2,1,36,31,16,16
36,20,♟,6,31,32,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,32,43,51,61,71,10,52,0,70,20,23,30,40,2,1,36,36,16,16
37,20,♟,6,31,33,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,3,2,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,33,43,51,61,71,10,52,0,70,20,23,30,40,4,3,35,41,16,16
44,32,♚,6,40,50,3,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,23,30,50,2,1,36,33,16,16
45,32,♚,6,40,60,3,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,60,2,1,36,30,16,16
46,32,♚,6,40,41,3,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,41,2,1,36,33,16,16
49,26,♞,6,52,60,5,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,60,0,50,20,23,30,40,1,1,36,31,16,16
50,26,♞,6,52,33,5,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,7,1,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,33,0,50,20,23,30,40,2,3,35,36,16,16
51,26,♞,6,52,73,5,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,3,0,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,73,0,50,20,23,30,40,1,2,36,32,16,16
52,26,♞,6,52,44,5,1,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,7,3,1,0,0,6,16,26,36,0,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,44,0,50,20,23,30,40,4,2,37,37,15,16
53,26,♞,6,52,64,5,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,5,2,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,64,0,50,20,23,30,40,3,2,34,35,16,16
56,23,♟,6,61,62,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,62,71,10,52,0,50,20,23,30,40,2,1,36,29,16,16
57,23,♟,6,61,63,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,63,71,10,52,0,50,20,23,30,40,2,1,36,29,16,16
63,28,♜,6,50,60,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,2,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,60,20,23,30,40,2,1,36,31,16,16
64,28,♜,6,50,70,2,1,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,0,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,70,20,23,30,40,2,1,36,31,16,16
65,24,♟,6,71,72,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,72,10,52,0,50,20,23,30,40,2,1,36,30,16,16
66,24,♟,6,71,73,2,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,0,0,36,33,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,25,67,7,77,27,24,37,47,1,11,21,31,43,51,61,73,10,52,0,50,20,23,30,40,2,2,36,29,16,16
0,17,♟,8,1,2,2,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,2,11,22,31,43,51,61,71,10,52,0,70,20,23,30,40,2,3,34,32,16,16
1,17,♟,8,1,3,2,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,3,11,22,31,43,51,61,71,10,52,0,70,20,23,30,40,2,2,34,33,16,16
5,25,♞,8,10,2,1,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,3,0,1,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,2,52,0,70,20,23,30,40,2,3,34,33,16,16
6,18,♟,8,11,12,2,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,12,22,31,43,51,61,71,10,52,0,70,20,23,30,40,2,2,34,30,16,16
7,18,♟,8,11,13,2,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,2,1,1,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,13,22,31,43,51,61,71,10,52,0,70,20,23,30,40,3,4,33,34,16,16
10,30,♝,8,23,50,9,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,5,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,50,30,40,1,2,34,28,16,16
11,30,♝,8,23,41,9,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,4,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,41,30,40,1,2,34,26,16,16
12,30,♝,8,23,12,9,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,6,1,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,12,30,40,2,2,34,26,16,16
13,30,♝,8,23,32,9,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,6,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,32,30,40,1,2,34,28,16,16
14,30,♝,8,23,14,9,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,7,1,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,14,30,40,2,2,33,31,16,16
15,30,♝,8,23,34,9,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,5,2,1,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,34,30,40,3,3,33,29,16,16
16,30,♝,8,23,5,9,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,6,1,1,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,5,30,40,2,3,33,30,16,16
17,30,♝,8,23,45,9,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,8,2,1,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,45,30,40,3,4,36,32,16,16
18,30,♝,8,23,56,9,1,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,8,1,1,1,0,6,16,26,36,44,0,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,56,30,40,2,3,35,32,15,16
33,31,♛,8,30,21,4,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,4,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,23,21,40,2,2,34,33,16,16
34,31,♛,8,30,41,4,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,23,41,40,2,2,34,29,16,16
35,31,♛,8,30,12,4,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,8,1,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,23,12,40,3,2,34,34,16,16
36,31,♛,8,30,3,4,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,10,2,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,23,3,40,4,2,34,38,16,16
37,20,♟,8,31,32,2,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,32,43,51,61,71,10,52,0,70,20,23,30,40,2,2,34,37,16,16
38,20,♟,8,31,33,2,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,1,3,2,1,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,33,43,51,61,71,10,52,0,70,20,23,30,40,4,4,33,42,16,16
42,32,♚,8,40,50,3,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,23,30,50,2,2,34,34,16,16
43,32,♚,8,40,60,3,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,60,2,2,34,31,16,16
44,32,♚,8,40,41,3,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,77,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,41,2,2,34,34,16,16
48,26,♞,8,52,60,5,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,60,0,50,20,23,30,40,1,2,33,32,16,16
49,26,♞,8,52,33,5,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,8,1,1,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,33,0,50,20,23,30,40,2,4,32,38,16,16
50,26,♞,8,52,73,5,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,3,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,73,0,50,20,23,30,40,1,2,33,33,16,16
51,26,♞,8,52,44,5,1,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,7,3,1,0,0,6,16,26,36,0,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,44,0,50,20,23,30,40,4,3,34,38,15,16
52,26,♞,8,52,64,5,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,5,2,0,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,64,0,50,20,23,30,40,3,2,32,36,16,16
58,23,♟,8,61,62,2,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,62,71,10,52,0,50,20,23,30,40,2,2,33,30,16,16
59,23,♟,8,61,63,2,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,1,0,1,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,63,71,10,52,0,50,20,23,30,40,2,3,33,30,16,16
62,28,♜,8,50,60,2,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,2,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,60,20,23,30,40,2,2,33,32,16,16
63,28,♜,8,50,70,2,1,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,0,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,70,20,23,30,40,2,2,33,32,16,16
64,24,♟,8,71,72,2,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,71,10,52,0,50,20,23,30,40,0,0,2,0,36,34,16,16,1,0,1,0,0,0,0,6,16,26,36,44,56,66,76,25,55,7,57,27,24,37,47,1,11,22,31,43,51,61,72,10,52,0,50,20,23,30,40,2,2,33,31,16,16
